Date,Close
4/3/2012 16:00:00,8216.54
4/4/2012 16:00:00,8106.79
4/5/2012 16:00:00,8081.35
4/9/2012 16:00:00,7992.32
4/10/2012 16:00:00,7841.92
4/11/2012 16:00:00,7912.85
4/12/2012 16:00:00,8039.96
4/13/2012 16:00:00,7931.1
4/16/2012 16:00:00,7949.57
4/17/2012 16:00:00,8064.08
4/18/2012 16:00:00,8030.37
4/19/2012 16:00:00,7995.92
4/20/2012 16:00:00,8025.53
4/23/2012 16:00:00,7940.74
4/24/2012 16:00:00,7988.02
4/25/2012 16:00:00,8070.78
4/26/2012 16:00:00,8123.07
4/27/2012 16:00:00,8151.91
4/30/2012 16:00:00,8119.07
5/1/2012 16:00:00,8164.04
5/2/2012 16:00:00,8124.33
5/3/2012 16:00:00,8049.89
5/4/2012 16:00:00,7933.3
5/7/2012 16:00:00,7948.77
5/8/2012 16:00:00,7887.27
5/9/2012 16:00:00,7820.26
5/10/2012 16:00:00,7852.75
5/11/2012 16:00:00,7815.89
5/14/2012 16:00:00,7705.45
5/15/2012 16:00:00,7635.81
5/16/2012 16:00:00,7592.82
5/17/2012 16:00:00,7480.43
5/18/2012 16:00:00,7427.75
5/21/2012 16:00:00,7542.98
5/22/2012 16:00:00,7542.58
5/23/2012 16:00:00,7540.9
5/24/2012 16:00:00,7552.36
5/25/2012 16:00:00,7534.33
5/29/2012 16:00:00,7615.04
5/30/2012 16:00:00,7471.4
5/31/2012 16:00:00,7463.96
6/1/2012 16:00:00,7292.23
6/4/2012 16:00:00,7285.53
6/5/2012 16:00:00,7338.63
6/6/2012 16:00:00,7517.46
6/7/2012 16:00:00,7519.83
6/8/2012 16:00:00,7553.77
6/11/2012 16:00:00,7459.27
6/12/2012 16:00:00,7557.82
6/13/2012 16:00:00,7506.42
6/14/2012 16:00:00,7582.83
6/15/2012 16:00:00,7664.27
6/18/2012 16:00:00,7662.29
6/19/2012 16:00:00,7766.26
6/20/2012 16:00:00,7757.92
6/21/2012 16:00:00,7566.11
6/22/2012 16:00:00,7616.59
6/25/2012 16:00:00,7491.87
6/26/2012 16:00:00,7527.09
6/27/2012 16:00:00,7598.05
6/28/2012 16:00:00,7597.52
6/29/2012 16:00:00,7801.84
7/2/2012 16:00:00,7832.23
7/3/2012 16:00:00,7901.67
7/5/2012 16:00:00,7837.78
7/6/2012 16:00:00,7756.62
7/9/2012 16:00:00,7736.34
7/10/2012 16:00:00,7667.57
7/11/2012 16:00:00,7685.37
7/12/2012 16:00:00,7638.65
7/13/2012 16:00:00,7758.68
7/16/2012 16:00:00,7743.02
7/17/2012 16:00:00,7794.77
7/18/2012 16:00:00,7831.09
7/19/2012 16:00:00,7849.75
7/20/2012 16:00:00,7759.59
7/23/2012 16:00:00,7670.54
7/24/2012 16:00:00,7590.62
7/25/2012 16:00:00,7607.56
7/26/2012 16:00:00,7754.51
7/27/2012 16:00:00,7912.17
7/30/2012 16:00:00,7911.05
7/31/2012 16:00:00,7863.94
8/1/2012 16:00:00,7840.77
8/2/2012 16:00:00,7765.6
8/3/2012 16:00:00,7939.54
8/6/2012 16:00:00,7964.1
8/7/2012 16:00:00,8017.71
8/8/2012 16:00:00,8018.24
8/9/2012 16:00:00,8025.01
8/10/2012 16:00:00,8044.76
8/13/2012 16:00:00,8018.64
8/14/2012 16:00:00,8019.53
8/15/2012 16:00:00,8029.01
8/16/2012 16:00:00,8090
8/17/2012 16:00:00,8102.08
8/20/2012 16:00:00,8094.33
8/21/2012 16:00:00,8082.68
8/22/2012 16:00:00,8074.23
8/23/2012 16:00:00,8011.44
8/24/2012 16:00:00,8047.87
8/27/2012 16:00:00,8036.25
8/28/2012 16:00:00,8033.85
8/29/2012 16:00:00,8031.65
8/30/2012 16:00:00,7966.24
8/31/2012 16:00:00,8014.93
9/4/2012 16:00:00,8002.31
9/5/2012 16:00:00,7992.01
9/6/2012 16:00:00,8160.56
9/7/2012 16:00:00,8234.51
9/10/2012 16:00:00,8192.4
9/11/2012 16:00:00,8246.15
9/12/2012 16:00:00,8267.32
9/13/2012 16:00:00,8407.03
9/14/2012 16:00:00,8458.88
9/17/2012 16:00:00,8408.97
9/18/2012 16:00:00,8387.44
9/19/2012 16:00:00,8400.49
9/20/2012 16:00:00,8372.91
9/21/2012 16:00:00,8377.51
9/24/2012 16:00:00,8356.56
9/25/2012 16:00:00,8274.78
9/26/2012 16:00:00,8221.32
9/27/2012 16:00:00,8303.74
9/28/2012 16:00:00,8251
10/1/2012 16:00:00,8284.37
10/2/2012 16:00:00,8295.11
10/3/2012 16:00:00,8297.5
10/4/2012 16:00:00,8376.34
10/5/2012 16:00:00,8384.07
10/8/2012 16:00:00,8359.12
10/9/2012 16:00:00,8279.11
10/10/2012 16:00:00,8229.17
10/11/2012 16:00:00,8256.59
10/12/2012 16:00:00,8227.08
10/15/2012 16:00:00,8293.5
10/16/2012 16:00:00,8386.47
10/17/2012 16:00:00,8446.52
10/18/2012 16:00:00,8442.82
10/19/2012 16:00:00,8324.15
10/22/2012 16:00:00,8329.19
10/23/2012 16:00:00,8195.31
10/24/2012 16:00:00,8179.26
10/25/2012 16:00:00,8211.91
10/26/2012 16:00:00,8190.2
10/31/2012 16:00:00,8221.39
11/1/2012 16:00:00,8311.36
11/2/2012 16:00:00,8234.91
11/5/2012 16:00:00,8240.26
11/6/2012 16:00:00,8312.35
11/7/2012 16:00:00,8138.81
11/8/2012 16:00:00,8050.83
11/9/2012 16:00:00,8053.57
11/12/2012 16:00:00,8054.07
11/13/2012 16:00:00,8023.23
11/14/2012 16:00:00,7903.42
11/15/2012 16:00:00,7896.88
11/16/2012 16:00:00,7931.55
11/19/2012 16:00:00,8080.29
11/20/2012 16:00:00,8086.42
11/21/2012 16:00:00,8112.18
11/23/2012 16:00:00,8225.51
11/26/2012 16:00:00,8197.57
11/27/2012 16:00:00,8150.79
11/28/2012 16:00:00,8207.36
11/29/2012 16:00:00,8256.07
11/30/2012 16:00:00,8260.43
12/3/2012 16:00:00,8223.54
12/4/2012 16:00:00,8223.87
12/5/2012 16:00:00,8264.8
12/6/2012 16:00:00,8280.93
12/7/2012 16:00:00,8314.29
12/10/2012 16:00:00,8322.68
12/11/2012 16:00:00,8366.47
12/12/2012 16:00:00,8380.88
12/13/2012 16:00:00,8338.32
12/14/2012 16:00:00,8333.73
12/17/2012 16:00:00,8407.01
12/18/2012 16:00:00,8499.35
12/19/2012 16:00:00,8463.82
12/20/2012 16:00:00,8516.43
12/21/2012 16:00:00,8443.16
12/24/2012 16:00:00,8420.55
12/26/2012 16:00:00,8395.49
12/27/2012 16:00:00,8399.83
12/28/2012 16:00:00,8316.17
12/31/2012 16:00:00,8443.51
1/2/2013 16:00:00,8632.01
1/3/2013 16:00:00,8607.79
1/4/2013 16:00:00,8667.68
1/7/2013 16:00:00,8636.91
1/8/2013 16:00:00,8604.38
1/9/2013 16:00:00,8636.1
1/10/2013 16:00:00,8713.76
1/11/2013 16:00:00,8712.4
1/14/2013 16:00:00,8717.45
1/15/2013 16:00:00,8733.1
1/16/2013 16:00:00,8710.56
1/17/2013 16:00:00,8766.55
1/18/2013 16:00:00,8792.63
1/22/2013 16:00:00,8832.75
1/23/2013 16:00:00,8828.66
1/24/2013 16:00:00,8856.59
1/25/2013 16:00:00,8904.52
1/28/2013 16:00:00,8880.02
1/29/2013 16:00:00,8935.64
1/30/2013 16:00:00,8904.32
1/31/2013 16:00:00,8883.79
2/1/2013 16:00:00,8965.12
2/4/2013 16:00:00,8852.82
2/5/2013 16:00:00,8920.13
2/6/2013 16:00:00,8934.24
2/7/2013 16:00:00,8893.75
2/8/2013 16:00:00,8935.24
2/11/2013 16:00:00,8919.02
2/12/2013 16:00:00,8957.61
2/13/2013 16:00:00,8955.61
2/14/2013 16:00:00,8953.07
2/15/2013 16:00:00,8933.22
2/19/2013 16:00:00,9004.38
2/20/2013 16:00:00,8883.62
2/21/2013 16:00:00,8810.29
2/22/2013 16:00:00,8894.63
2/25/2013 16:00:00,8719.41
2/26/2013 16:00:00,8766.17
2/27/2013 16:00:00,8875.33
2/28/2013 16:00:00,8868.72
3/1/2013 16:00:00,8874.19
3/4/2013 16:00:00,8901.05
3/5/2013 16:00:00,8978.09
3/6/2013 16:00:00,8996.97
3/7/2013 16:00:00,9013.44
3/8/2013 16:00:00,9054.45
3/11/2013 16:00:00,9082.24
3/12/2013 16:00:00,9059.96
3/13/2013 16:00:00,9057.02
3/14/2013 16:00:00,9127.97
3/15/2013 16:00:00,9116.68
3/18/2013 16:00:00,9045.44
3/19/2013 16:00:00,9017.67
3/20/2013 16:00:00,9081.09
3/21/2013 16:00:00,9009.66
3/22/2013 16:00:00,9065.8
3/25/2013 16:00:00,9022.96
3/26/2013 16:00:00,9083.71
3/27/2013 16:00:00,9070.45
3/28/2013 16:00:00,9107.04
4/1/2013 16:00:00,9107.76
4/2/2013 16:00:00,9092.9
4/3/2013 16:00:00,8983.4
4/4/2013 16:00:00,9027.83
4/5/2013 16:00:00,9000.25
4/8/2013 16:00:00,9051.59
4/9/2013 16:00:00,9088.38
4/10/2013 16:00:00,9189.09
4/11/2013 16:00:00,9234.02
4/12/2013 16:00:00,9188.26
4/15/2013 16:00:00,8953.94
4/16/2013 16:00:00,9086.43
4/17/2013 16:00:00,8948.36
4/18/2013 16:00:00,8921.18
4/19/2013 16:00:00,8994.12
4/22/2013 16:00:00,9019.92
4/23/2013 16:00:00,9113.8
4/24/2013 16:00:00,9146.46
4/25/2013 16:00:00,9188.86
4/26/2013 16:00:00,9169.89
4/29/2013 16:00:00,9245.22
4/30/2013 16:00:00,9276.88
5/1/2013 16:00:00,9175.79
5/2/2013 16:00:00,9246.73
5/3/2013 16:00:00,9340.47
5/6/2013 16:00:00,9348.9
5/7/2013 16:00:00,9409.01
5/8/2013 16:00:00,9463.32
5/9/2013 16:00:00,9409.23
5/10/2013 16:00:00,9442.76
5/13/2013 16:00:00,9437.18
5/14/2013 16:00:00,9515.86
5/15/2013 16:00:00,9551.42
5/16/2013 16:00:00,9489.31
5/17/2013 16:00:00,9576.42
5/20/2013 16:00:00,9587.54
5/21/2013 16:00:00,9598.27
5/22/2013 16:00:00,9508.05
5/23/2013 16:00:00,9466.31
5/24/2013 16:00:00,9442.23
5/28/2013 16:00:00,9494.17
5/29/2013 16:00:00,9422.49
5/30/2013 16:00:00,9460.06
5/31/2013 16:00:00,9302.27
6/3/2013 16:00:00,9357.08
6/4/2013 16:00:00,9320.09
6/5/2013 16:00:00,9178.42
6/6/2013 16:00:00,9260.5
6/7/2013 16:00:00,9355.41
6/10/2013 16:00:00,9358
6/11/2013 16:00:00,9255.48
6/12/2013 16:00:00,9189.44
6/13/2013 16:00:00,9331.37
6/14/2013 16:00:00,9263.69
6/17/2013 16:00:00,9337.89
6/18/2013 16:00:00,9399.64
6/19/2013 16:00:00,9255.71
6/20/2013 16:00:00,8995.97
6/21/2013 16:00:00,9018.55
6/24/2013 16:00:00,8892.03
6/25/2013 16:00:00,8989.26
6/26/2013 16:00:00,9067.27
6/27/2013 16:00:00,9143.56
6/28/2013 16:00:00,9112.7
7/1/2013 16:00:00,9167.89
7/2/2013 16:00:00,9144.73
7/3/2013 16:00:00,9135.09
7/5/2013 16:00:00,9214.18
7/8/2013 16:00:00,9266.3
7/9/2013 16:00:00,9341.41
7/10/2013 16:00:00,9340.69
7/11/2013 16:00:00,9493.26
7/12/2013 16:00:00,9498.51
7/15/2013 16:00:00,9520.96
7/16/2013 16:00:00,9489.01
7/17/2013 16:00:00,9523.8
7/18/2013 16:00:00,9587.2
7/19/2013 16:00:00,9618.51
7/22/2013 16:00:00,9650.59
7/23/2013 16:00:00,9659.62
7/24/2013 16:00:00,9605.06
7/25/2013 16:00:00,9635.06
7/26/2013 16:00:00,9620.13
7/29/2013 16:00:00,9571.79
7/30/2013 16:00:00,9556.17
7/31/2013 16:00:00,9558.83
8/1/2013 16:00:00,9673.4
8/2/2013 16:00:00,9690.07
8/5/2013 16:00:00,9671.6
8/6/2013 16:00:00,9614.32
8/7/2013 16:00:00,9568.26
8/8/2013 16:00:00,9634.7
8/9/2013 16:00:00,9622.11
8/12/2013 16:00:00,9609.03
8/13/2013 16:00:00,9630.57
8/14/2013 16:00:00,9593.5
8/15/2013 16:00:00,9489.29
8/16/2013 16:00:00,9465.59
8/19/2013 16:00:00,9385.89
8/20/2013 16:00:00,9421.56
8/21/2013 16:00:00,9339.38
8/22/2013 16:00:00,9425.78
8/23/2013 16:00:00,9474.82
8/26/2013 16:00:00,9432.51
8/27/2013 16:00:00,9288.11
8/28/2013 16:00:00,9309.07
8/29/2013 16:00:00,9315.82
8/30/2013 16:00:00,9270.66
9/3/2013 16:00:00,9333.49
9/4/2013 16:00:00,9400.24
9/5/2013 16:00:00,9420.35
9/6/2013 16:00:00,9439.69
9/9/2013 16:00:00,9539.93
9/10/2013 16:00:00,9620.71
9/11/2013 16:00:00,9655.38
9/12/2013 16:00:00,9607.32
9/13/2013 16:00:00,9635.08
9/16/2013 16:00:00,9704.47
9/17/2013 16:00:00,9738.93
9/18/2013 16:00:00,9887.88
9/19/2013 16:00:00,9854.76
9/20/2013 16:00:00,9769.73
9/23/2013 16:00:00,9733.03
9/24/2013 16:00:00,9715.21
9/25/2013 16:00:00,9698.96
9/26/2013 16:00:00,9726.26
9/27/2013 16:00:00,9684.19
9/30/2013 16:00:00,9621.25
10/1/2013 16:00:00,9693.28
10/2/2013 16:00:00,9689.3
10/3/2013 16:00:00,9619.2
10/4/2013 16:00:00,9675.71
10/7/2013 16:00:00,9597.54
10/8/2013 16:00:00,9483.17
10/9/2013 16:00:00,9497.02
10/10/2013 16:00:00,9693.97
10/11/2013 16:00:00,9761.76
10/14/2013 16:00:00,9797.18
10/15/2013 16:00:00,9726.62
10/16/2013 16:00:00,9845
10/17/2013 16:00:00,9934.84
10/18/2013 16:00:00,9984.63
10/21/2013 16:00:00,9982.69
10/22/2013 16:00:00,10056.6
10/23/2013 16:00:00,9990.33
10/24/2013 16:00:00,10029.19
10/25/2013 16:00:00,10053.86
10/28/2013 16:00:00,10058.54
10/29/2013 16:00:00,10108.41
10/30/2013 16:00:00,10054.38
10/31/2013 16:00:00,10009.65
11/1/2013 16:00:00,10018.16
11/4/2013 16:00:00,10064.11
11/5/2013 16:00:00,10011.92
11/6/2013 16:00:00,10059.46
11/7/2013 16:00:00,9924.37
11/8/2013 16:00:00,10032.14
11/11/2013 16:00:00,10042.95
11/12/2013 16:00:00,10009.84
11/13/2013 16:00:00,10079.89
11/14/2013 16:00:00,10130.52
11/15/2013 16:00:00,10189.8
11/18/2013 16:00:00,10167.16
11/19/2013 16:00:00,10135.65
11/20/2013 16:00:00,10096.44
11/21/2013 16:00:00,10162.4
11/22/2013 16:00:00,10205.72
11/25/2013 16:00:00,10176.2
11/26/2013 16:00:00,10167.9
11/27/2013 16:00:00,10182.99
11/29/2013 16:00:00,10183.23
12/2/2013 16:00:00,10137.02
12/3/2013 16:00:00,10086.73
12/4/2013 16:00:00,10064.87
12/5/2013 16:00:00,10016.74
12/6/2013 16:00:00,10131.22
12/9/2013 16:00:00,10146.26
12/10/2013 16:00:00,10114.67
12/11/2013 16:00:00,9991.45
12/12/2013 16:00:00,9949.58
12/13/2013 16:00:00,9954.87
12/16/2013 16:00:00,10024.97
12/17/2013 16:00:00,9989.08
12/18/2013 16:00:00,10154.2
12/19/2013 16:00:00,10151.53
12/20/2013 16:00:00,10196.08
12/23/2013 16:00:00,10246.68
12/24/2013 16:00:00,10284.4
12/26/2013 16:00:00,10331.68
12/27/2013 16:00:00,10353.23
12/30/2013 16:00:00,10357.84
12/31/2013 16:00:00,10400.33
1/2/2014 16:00:00,10283.42
1/3/2014 16:00:00,10296.77
1/6/2014 16:00:00,10270.06
1/7/2014 16:00:00,10327.33
1/8/2014 16:00:00,10320.92
1/9/2014 16:00:00,10325.74
1/10/2014 16:00:00,10371.13
1/13/2014 16:00:00,10256.15
1/14/2014 16:00:00,10343.09
1/15/2014 16:00:00,10385.39
1/16/2014 16:00:00,10376.23
1/17/2014 16:00:00,10343.47
1/21/2014 16:00:00,10366.01
1/22/2014 16:00:00,10368.89
1/23/2014 16:00:00,10269.39
1/24/2014 16:00:00,10034.42
1/27/2014 16:00:00,9981.35
1/28/2014 16:00:00,10066.85
1/29/2014 16:00:00,9962.92
1/30/2014 16:00:00,10048.69
1/31/2014 16:00:00,9967.65
2/3/2014 16:00:00,9741.58
2/4/2014 16:00:00,9816.97
2/5/2014 16:00:00,9809.03
2/6/2014 16:00:00,9940.22
2/7/2014 16:00:00,10055.38
2/10/2014 16:00:00,10050.41
2/11/2014 16:00:00,10170.37
2/12/2014 16:00:00,10173.77
2/13/2014 16:00:00,10228.58
2/14/2014 16:00:00,10282.53
2/18/2014 16:00:00,10319.12
2/19/2014 16:00:00,10254.24
2/20/2014 16:00:00,10316.89
2/21/2014 16:00:00,10306.9
2/24/2014 16:00:00,10369.52
2/25/2014 16:00:00,10353.78
2/26/2014 16:00:00,10349.96
2/27/2014 16:00:00,10397.81
2/28/2014 16:00:00,10425.86
3/3/2014 16:00:00,10329.8
3/4/2014 16:00:00,10489.97
3/5/2014 16:00:00,10482.84
3/6/2014 16:00:00,10525.52
3/7/2014 16:00:00,10511.91
3/10/2014 16:00:00,10486.15
3/11/2014 16:00:00,10425.64
3/12/2014 16:00:00,10418.99
3/13/2014 16:00:00,10297.74
3/14/2014 16:00:00,10285.08
3/17/2014 16:00:00,10377.02
3/18/2014 16:00:00,10441.48
3/19/2014 16:00:00,10359.5
3/20/2014 16:00:00,10400.7
3/21/2014 16:00:00,10392.22
3/24/2014 16:00:00,10362.07
3/25/2014 16:00:00,10417.06
3/26/2014 16:00:00,10359.36
3/27/2014 16:00:00,10373.44
3/28/2014 16:00:00,10434.87
3/31/2014 16:00:00,10527.77
4/1/2014 16:00:00,10584.31
4/2/2014 16:00:00,10616.87
4/3/2014 16:00:00,10598.48
4/4/2014 16:00:00,10517.05
4/7/2014 16:00:00,10407.42
4/8/2014 16:00:00,10452.01
4/9/2014 16:00:00,10554.94
4/10/2014 16:00:00,10366.82
4/11/2014 16:00:00,10280.94
4/14/2014 16:00:00,10359.44
4/15/2014 16:00:00,10401.98
4/16/2014 16:00:00,10505.79
4/17/2014 16:00:00,10532.83
4/21/2014 16:00:00,10559.35
4/22/2014 16:00:00,10599.02
4/23/2014 16:00:00,10581.89
4/24/2014 16:00:00,10575.91
4/25/2014 16:00:00,10505.01
4/28/2014 16:00:00,10526.52
4/29/2014 16:00:00,10583.65
4/30/2014 16:00:00,10627.18
5/1/2014 16:00:00,10629.34
5/2/2014 16:00:00,10629.99
5/5/2014 16:00:00,10630.14
5/6/2014 16:00:00,10568.68
5/7/2014 16:00:00,10626.84
5/8/2014 16:00:00,10610.65
5/9/2014 16:00:00,10606.69
5/12/2014 16:00:00,10703.5
5/13/2014 16:00:00,10702.86
5/14/2014 16:00:00,10656.12
5/15/2014 16:00:00,10568.37
5/16/2014 16:00:00,10603.18
5/19/2014 16:00:00,10618.64
5/20/2014 16:00:00,10541.95
5/21/2014 16:00:00,10620.44
5/22/2014 16:00:00,10644.52
5/23/2014 16:00:00,10681.87
5/27/2014 16:00:00,10720.62
5/28/2014 16:00:00,10702.73
5/29/2014 16:00:00,10752.12
5/30/2014 16:00:00,10756.32
6/2/2014 16:00:00,10772.01
6/3/2014 16:00:00,10770.33
6/4/2014 16:00:00,10776.78
6/5/2014 16:00:00,10847.69
6/6/2014 16:00:00,10904.22
6/9/2014 16:00:00,10918.62
6/10/2014 16:00:00,10914.2
6/11/2014 16:00:00,10872.69
6/12/2014 16:00:00,10825.03
6/13/2014 16:00:00,10856.22
6/16/2014 16:00:00,10863.22
6/17/2014 16:00:00,10886.02
6/18/2014 16:00:00,10975.54
6/19/2014 16:00:00,11003.09
6/20/2014 16:00:00,11018.11
6/23/2014 16:00:00,11014.09
6/24/2014 16:00:00,10921.99
6/25/2014 16:00:00,10962.87
6/26/2014 16:00:00,10949.45
6/27/2014 16:00:00,10974.43
6/30/2014 16:00:00,10979.43
7/1/2014 16:00:00,11046.61
7/2/2014 16:00:00,11050.34
7/3/2014 16:00:00,11104.72
7/7/2014 16:00:00,11035.81
7/8/2014 16:00:00,10963.16
7/9/2014 16:00:00,11005.5
7/10/2014 16:00:00,10941.34
7/11/2014 16:00:00,10936.35
7/14/2014 16:00:00,10991.47
7/15/2014 16:00:00,10965.64
7/16/2014 16:00:00,11017.88
7/17/2014 16:00:00,10890.44
7/18/2014 16:00:00,10985.92
7/21/2014 16:00:00,10957.67
7/22/2014 16:00:00,11016.24
7/23/2014 16:00:00,11023.9
7/24/2014 16:00:00,11038.56
7/25/2014 16:00:00,10985.81
7/28/2014 16:00:00,10987.24
7/29/2014 16:00:00,10936.7
7/30/2014 16:00:00,10929.79
7/31/2014 16:00:00,10726.43
8/1/2014 16:00:00,10692.16
8/4/2014 16:00:00,10766.68
8/5/2014 16:00:00,10657.32
8/6/2014 16:00:00,10653.42
8/7/2014 16:00:00,10583.79
8/8/2014 16:00:00,10691.1
8/11/2014 16:00:00,10722.79
8/12/2014 16:00:00,10705.78
8/13/2014 16:00:00,10756.18
8/14/2014 16:00:00,10802.63
8/15/2014 16:00:00,10796.03
8/18/2014 16:00:00,10886.51
8/19/2014 16:00:00,10929.66
8/20/2014 16:00:00,10949.48
8/21/2014 16:00:00,10982.83
8/22/2014 16:00:00,10947.33
8/25/2014 16:00:00,11005.36
8/26/2014 16:00:00,11025.37
8/27/2014 16:00:00,11037.89
8/28/2014 16:00:00,11009.7
8/29/2014 16:00:00,11046.33
9/2/2014 16:00:00,11038.12
9/3/2014 16:00:00,11063.55
9/4/2014 16:00:00,11030.4
9/5/2014 16:00:00,11073.4
9/8/2014 16:00:00,11007.39
9/9/2014 16:00:00,10945.61
9/10/2014 16:00:00,10972.21
9/11/2014 16:00:00,10975.99
9/12/2014 16:00:00,10911.39
9/15/2014 16:00:00,10909.31
9/16/2014 16:00:00,10980.14
9/17/2014 16:00:00,10973.74
9/18/2014 16:00:00,11024.06
9/19/2014 16:00:00,10989.57
9/22/2014 16:00:00,10892.64
9/23/2014 16:00:00,10815.42
9/24/2014 16:00:00,10885.6
9/25/2014 16:00:00,10722.21
9/26/2014 16:00:00,10798.88
9/29/2014 16:00:00,10749.05
9/30/2014 16:00:00,10702.93
10/1/2014 16:00:00,10571.56
10/2/2014 16:00:00,10555.71
10/3/2014 16:00:00,10635.49
10/6/2014 16:00:00,10647.51
10/7/2014 16:00:00,10484.56
10/8/2014 16:00:00,10645.67
10/9/2014 16:00:00,10409.38
10/10/2014 16:00:00,10293.14
10/13/2014 16:00:00,10166.74
10/14/2014 16:00:00,10185.91
10/15/2014 16:00:00,10109.67
10/16/2014 16:00:00,10123.73
10/17/2014 16:00:00,10250.54
10/20/2014 16:00:00,10327.34
10/21/2014 16:00:00,10500.78
10/22/2014 16:00:00,10405.81
10/23/2014 16:00:00,10519.28
10/24/2014 16:00:00,10582.62
10/27/2014 16:00:00,10544.42
10/28/2014 16:00:00,10677.88
10/29/2014 16:00:00,10646.66
10/30/2014 16:00:00,10712.19
10/31/2014 16:00:00,10845
11/3/2014 16:00:00,10808.67
11/4/2014 16:00:00,10758.08
11/5/2014 16:00:00,10824.07
11/6/2014 16:00:00,10843.54
11/7/2014 16:00:00,10864.58
11/10/2014 16:00:00,10892.56
11/11/2014 16:00:00,10907.53
11/12/2014 16:00:00,10884.03
11/13/2014 16:00:00,10868.92
11/14/2014 16:00:00,10880.63
11/17/2014 16:00:00,10883.25
11/18/2014 16:00:00,10941.7
11/19/2014 16:00:00,10927.48
11/20/2014 16:00:00,10937.97
11/21/2014 16:00:00,11025.74
11/24/2014 16:00:00,11041.42
11/25/2014 16:00:00,11029.37
11/26/2014 16:00:00,11047.91
11/28/2014 16:00:00,10955.41
12/1/2014 16:00:00,10888.37
12/2/2014 16:00:00,10940.12
12/3/2014 16:00:00,10987.41
12/4/2014 16:00:00,10952.3
12/5/2014 16:00:00,10970.29
12/8/2014 16:00:00,10863.54
12/9/2014 16:00:00,10847.36
12/10/2014 16:00:00,10662.24
12/11/2014 16:00:00,10690.14
12/12/2014 16:00:00,10500.51
12/15/2014 16:00:00,10411.18
12/16/2014 16:00:00,10390.02
12/17/2014 16:00:00,10603.5
12/18/2014 16:00:00,10831.62
12/19/2014 16:00:00,10890.24
12/22/2014 16:00:00,10919.99
12/23/2014 16:00:00,10951.76
12/24/2014 16:00:00,10955.11
12/26/2014 16:00:00,10985.4
12/29/2014 16:00:00,10988.01
12/30/2014 16:00:00,10932.99
12/31/2014 16:00:00,10839.24
1/2/2015 16:00:00,10830.92
1/5/2015 16:00:00,10607.68
1/6/2015 16:00:00,10514.87
1/7/2015 16:00:00,10627.13
1/8/2015 16:00:00,10800.55
1/9/2015 16:00:00,10711.41
1/12/2015 16:00:00,10640.74
1/13/2015 16:00:00,10622.96
1/14/2015 16:00:00,10565.41
1/15/2015 16:00:00,10514.6
1/16/2015 16:00:00,10660.32
1/20/2015 16:00:00,10658.62
1/21/2015 16:00:00,10720.4
1/22/2015 16:00:00,10859.35
1/23/2015 16:00:00,10788.33
1/26/2015 16:00:00,10847.15
1/27/2015 16:00:00,10781.83
1/28/2015 16:00:00,10603.86
1/29/2015 16:00:00,10691.63
1/30/2015 16:00:00,10537.22
2/2/2015 16:00:00,10669.03
2/3/2015 16:00:00,10847.41
2/4/2015 16:00:00,10775.04
