Date,Open,High,Low,Close,Volume
10/11/2013 16:00:00,9690.56,9761.76,9681.67,9761.76,0
10/14/2013 16:00:00,9726.83,9803.19,9702.34,9797.18,0
10/15/2013 16:00:00,9780.61,9788.66,9726.62,9726.62,0
10/16/2013 16:00:00,9765.98,9845.83,9765.98,9845,0
10/17/2013 16:00:00,9831.98,9935.18,9828.53,9934.84,0
10/18/2013 16:00:00,9956.97,9989.08,9941,9984.63,0
10/21/2013 16:00:00,9988.54,9995.61,9982.69,9982.69,0
10/22/2013 16:00:00,10016.88,10083.47,10016.88,10056.6,0
10/23/2013 16:00:00,10021.38,10021.38,9990.33,9990.33,0
10/24/2013 16:00:00,10010.3,10035.54,9993.94,10029.19,0
10/25/2013 16:00:00,10036.79,10053.89,10012.69,10053.86,0
10/28/2013 16:00:00,10048.89,10072.06,10034.09,10058.54,0
10/29/2013 16:00:00,10077.83,10108.95,10074.09,10108.41,0
10/30/2013 16:00:00,10108.4,10127.63,10054.38,10054.38,0
10/31/2013 16:00:00,10044.62,10072.5,10009.65,10009.65,0
11/1/2013 16:00:00,10010.27,10040.75,9964.58,10018.16,0
11/4/2013 16:00:00,10045.38,10068.11,10023.52,10064.11,0
11/5/2013 16:00:00,10027.14,10033.38,10011.92,10011.92,0
11/6/2013 16:00:00,10045.12,10083.47,10034.22,10059.46,0
11/7/2013 16:00:00,10068.97,10072.05,9924.37,9924.37,0
11/8/2013 16:00:00,9911.97,10032.82,9909.54,10032.14,0
11/11/2013 16:00:00,10029.14,10049.39,10008.94,10042.95,0
11/12/2013 16:00:00,10022.58,10037.62,10009.84,10009.84,0
11/13/2013 16:00:00,9969.45,10079.89,9963.74,10079.89,0
11/14/2013 16:00:00,10079.28,10135.28,10071.72,10130.52,0
11/15/2013 16:00:00,10130.52,10189.8,10130.52,10189.8,0
11/18/2013 16:00:00,10204.56,10226.34,10167.16,10167.16,0
11/19/2013 16:00:00,10163.02,10179.07,10135.65,10135.65,0
11/20/2013 16:00:00,10149.74,10182,10096.44,10096.44,0
11/21/2013 16:00:00,10114.67,10167.96,10114.44,10162.4,0
11/22/2013 16:00:00,10167.62,10207.82,10155.96,10205.72,0
11/25/2013 16:00:00,10211.63,10212.88,10176.2,10176.2,0
11/26/2013 16:00:00,10173.23,10193.81,10167.9,10167.9,0
11/27/2013 16:00:00,10180.84,10197.54,10160.84,10182.99,0
11/29/2013 16:00:00,10200.8,10229.57,10183.23,10183.23,0
12/2/2013 16:00:00,10173.77,10191.66,10137.02,10137.02,0
12/3/2013 16:00:00,10137.01,10137.01,10086.73,10086.73,0
12/4/2013 16:00:00,10043.92,10095.49,9990.58,10064.87,0
12/5/2013 16:00:00,10043.4,10056.71,10016.74,10016.74,0
12/6/2013 16:00:00,10081.47,10138.78,10081.47,10131.22,0
12/9/2013 16:00:00,10141.77,10159.86,10132.5,10146.26,0
12/10/2013 16:00:00,10131.72,10149.3,10114.67,10114.67,0
12/11/2013 16:00:00,10116.39,10116.49,9991.45,9991.45,0
12/12/2013 16:00:00,9975.58,9981.81,9949.58,9949.58,0
12/13/2013 16:00:00,9957.16,9974.1,9954.87,9954.87,0
12/16/2013 16:00:00,9997.2,10050.72,9997.2,10024.97,0
12/17/2013 16:00:00,10023.29,10023.29,9989.08,9989.08,0
12/18/2013 16:00:00,10008.65,10155.62,9949.66,10154.2,0
12/19/2013 16:00:00,10132.27,10158.2,10102.64,10151.53,0
12/20/2013 16:00:00,10161.61,10216.87,10160.73,10196.08,0
12/23/2013 16:00:00,10231.73,10260.47,10230.97,10246.68,0
12/24/2013 16:00:00,10248.82,10285.52,10248.82,10284.4,0
12/26/2013 16:00:00,10299.77,10337.15,10299.77,10331.68,0
12/27/2013 16:00:00,10353.31,10360.85,10353.23,10353.23,0
12/30/2013 16:00:00,10351.42,10361.37,10344.28,10357.84,0
12/31/2013 16:00:00,10366.58,10406.77,10366.58,10400.33,0
1/2/2014 16:00:00,10352.71,10352.71,10283.42,10283.42,0
1/3/2014 16:00:00,10296.53,10323.28,10279.93,10296.77,0
1/6/2014 16:00:00,10322.92,10329.97,10270.06,10270.06,0
1/7/2014 16:00:00,10270.06,10327.33,10309.04,10327.33,0
1/8/2014 16:00:00,10324.78,10333.98,10320.92,10320.92,0
1/9/2014 16:00:00,10335.8,10344.3,10325.74,10325.74,0
1/10/2014 16:00:00,10340.08,10373.99,10322.88,10371.13,0
1/13/2014 16:00:00,10371.13,10371.13,10256.15,10256.15,0
1/14/2014 16:00:00,10280.58,10346.91,10263.64,10343.09,0
1/15/2014 16:00:00,10351,10393.89,10351,10385.39,0
1/16/2014 16:00:00,10374.67,10377.78,10342.06,10376.23,0
1/17/2014 16:00:00,10379.23,10380.32,10343.47,10343.47,0
1/21/2014 16:00:00,10359.44,10366.01,10352.58,10366.01,0
1/22/2014 16:00:00,10368.18,10378.16,10344.25,10368.89,0
1/23/2014 16:00:00,10331.75,10331.75,10269.39,10269.39,0
1/24/2014 16:00:00,10222.08,10222.08,10034.42,10034.42,0
1/27/2014 16:00:00,10043.69,10065.3,9981.35,9981.35,0
1/28/2014 16:00:00,9981.4,10075.61,9981.4,10066.85,0
1/29/2014 16:00:00,10003.09,10027.8,9962.92,9962.92,0
1/30/2014 16:00:00,10014.42,10071.23,9995.43,10048.69,0
1/31/2014 16:00:00,9962.4,10028.49,9908.03,9967.65,0
2/3/2014 16:00:00,9967.69,9970.29,9741.58,9741.58,0
2/4/2014 16:00:00,9779.42,9828.97,9816.97,9816.97,0
2/5/2014 16:00:00,9796.8,9826.21,9738.04,9809.03,0
2/6/2014 16:00:00,9837.69,9941.68,9837.69,9940.22,0
2/7/2014 16:00:00,9974.1,10061.33,9962.75,10055.38,0
2/10/2014 16:00:00,10048.13,10052.56,10014.06,10050.41,0
2/11/2014 16:00:00,10062.52,10191.13,10062.24,10170.37,0
2/12/2014 16:00:00,10173.79,10210.42,10173.77,10173.77,0
2/13/2014 16:00:00,10134.01,10232.13,10111.02,10228.58,0
2/14/2014 16:00:00,10228.8,10295.78,10213.25,10282.53,0
2/18/2014 16:00:00,10308.79,10330.3,10286.21,10319.12,0
2/19/2014 16:00:00,10291.08,10356.68,10254.24,10254.24,0
2/20/2014 16:00:00,10257.95,10330.9,10238.77,10316.89,0
2/21/2014 16:00:00,10316.88,10353.78,10306.9,10306.9,0
2/24/2014 16:00:00,10321.58,10426.94,10321.58,10369.52,0
2/25/2014 16:00:00,10370.61,10397.42,10353.78,10353.78,0
2/26/2014 16:00:00,10356.53,10386.49,10349.96,10349.96,0
2/27/2014 16:00:00,10340.37,10397.9,10325.39,10397.81,0
2/28/2014 16:00:00,10403.37,10471.63,10373.31,10425.86,0
3/3/2014 16:00:00,10349.3,10358.81,10329.8,10329.8,0
3/4/2014 16:00:00,10404.81,10502.96,10404.81,10489.97,0
3/5/2014 16:00:00,10484.41,10498.72,10482.84,10482.84,0
3/6/2014 16:00:00,10506.57,10548.12,10506.57,10525.52,0
3/7/2014 16:00:00,10545.85,10550.24,10511.91,10511.91,0
3/10/2014 16:00:00,10491.22,10491.86,10486.15,10486.15,0
3/11/2014 16:00:00,10492.88,10513.65,10425.64,10425.64,0
3/12/2014 16:00:00,10386.61,10419.02,10344.37,10418.99,0
3/13/2014 16:00:00,10437.99,10453.82,10297.74,10297.74,0
3/14/2014 16:00:00,10282.15,10334.47,10272.09,10285.08,0
3/17/2014 16:00:00,10326.66,10399.44,10326.66,10377.02,0
3/18/2014 16:00:00,10384.85,10449.5,10384.85,10441.48,0
3/19/2014 16:00:00,10441.48,10443.39,10359.5,10359.5,0
3/20/2014 16:00:00,10337.98,10408.51,10304.89,10400.7,0
3/21/2014 16:00:00,10456.66,10481.91,10392.22,10392.22,0
3/24/2014 16:00:00,10401.07,10440.8,10362.07,10362.07,0
3/25/2014 16:00:00,10397.71,10436.64,10369.91,10417.06,0
3/26/2014 16:00:00,10417.07,10470.87,10359.36,10359.36,0
3/27/2014 16:00:00,10360.58,10395.73,10330.6,10373.44,0
3/28/2014 16:00:00,10398.42,10473.12,10398.42,10434.87,0
3/31/2014 16:00:00,10483.7,10534.76,10483.7,10527.77,0
4/1/2014 16:00:00,10538.44,10585.26,10538.44,10584.31,0
4/2/2014 16:00:00,10585.14,10626.9,10572.42,10616.87,0
4/3/2014 16:00:00,10619.19,10622.56,10598.48,10598.48,0
4/4/2014 16:00:00,10641.29,10669.43,10517.05,10517.05,0
4/7/2014 16:00:00,10500.76,10507.78,10407.42,10407.42,0
4/8/2014 16:00:00,10411.3,10468.06,10376.07,10452.01,0
4/9/2014 16:00:00,10479.64,10555.42,10455.06,10554.94,0
4/10/2014 16:00:00,10549.4,10554.98,10366.82,10366.82,0
4/11/2014 16:00:00,10343.74,10369.96,10280.94,10280.94,0
4/14/2014 16:00:00,10333.5,10380.19,10287.3,10359.44,0
4/15/2014 16:00:00,10367.77,10407.31,10271.92,10401.98,0
4/16/2014 16:00:00,10450.61,10505.85,10435.83,10505.79,0
4/17/2014 16:00:00,10494.43,10554.84,10488.5,10532.83,0
4/21/2014 16:00:00,10533.32,10559.82,10521.89,10559.35,0
4/22/2014 16:00:00,10569.25,10621.23,10566.64,10599.02,0
4/23/2014 16:00:00,10594.73,10601.92,10581.89,10581.89,0
4/24/2014 16:00:00,10598.05,10602.18,10575.91,10575.91,0
4/25/2014 16:00:00,10552.06,10552.06,10505.01,10505.01,0
4/28/2014 16:00:00,10538.21,10564.71,10526.52,10526.52,0
4/29/2014 16:00:00,10555.49,10597.47,10555.49,10583.65,0
4/30/2014 16:00:00,10578.04,10630.91,10564.07,10627.18,0
5/1/2014 16:00:00,10626.51,10647.79,10595.66,10629.34,0
5/2/2014 16:00:00,10624.99,10676.42,10614.06,10629.99,0
5/5/2014 16:00:00,10589.42,10634.05,10545.44,10630.14,0
5/6/2014 16:00:00,10620.99,10624.51,10568.68,10568.68,0
5/7/2014 16:00:00,10583.13,10628.15,10534.7,10626.84,0
5/8/2014 16:00:00,10625.39,10677.01,10610.65,10610.65,0
5/9/2014 16:00:00,10599.54,10611.05,10560.78,10606.69,0
5/12/2014 16:00:00,10639.72,10706.03,10639.72,10703.5,0
5/13/2014 16:00:00,10708.68,10725.09,10702.86,10702.86,0
5/14/2014 16:00:00,10698.74,10698.74,10656.12,10656.12,0
5/15/2014 16:00:00,10636.45,10636.45,10568.37,10568.37,0
5/16/2014 16:00:00,10572.77,10603.49,10545.18,10603.18,0
5/19/2014 16:00:00,10573.83,10621.44,10565.32,10618.64,0
5/20/2014 16:00:00,10601.64,10601.64,10541.95,10541.95,0
5/21/2014 16:00:00,10570.34,10625.76,10570.34,10620.44,0
5/22/2014 16:00:00,10618.37,10663.42,10607.77,10644.52,0
5/23/2014 16:00:00,10649.11,10685.98,10646.57,10681.87,0
5/27/2014 16:00:00,10713.47,10732.13,10701.83,10720.62,0
5/28/2014 16:00:00,10715.38,10723.05,10702.73,10702.73,0
5/29/2014 16:00:00,10716.5,10752.16,10699.49,10752.12,0
5/30/2014 16:00:00,10734.54,10760.87,10726.09,10756.32,0
6/2/2014 16:00:00,10756.32,10777.43,10756.32,10772.01,0
6/3/2014 16:00:00,10752.37,10774.01,10739.36,10770.33,0
6/4/2014 16:00:00,10752.35,10779.48,10733.03,10776.78,0
6/5/2014 16:00:00,10788.53,10853.34,10756.05,10847.69,0
6/6/2014 16:00:00,10865.19,10905.12,10865.19,10904.22,0
6/9/2014 16:00:00,10895.41,10941.86,10894.83,10918.62,0
6/10/2014 16:00:00,10906.89,10914.2,10877.79,10914.2,0
6/11/2014 16:00:00,10886.32,10886.32,10872.69,10872.69,0
6/12/2014 16:00:00,10870.71,10876.99,10825.03,10825.03,0
6/13/2014 16:00:00,10836.67,10863.45,10813.43,10856.22,0
6/16/2014 16:00:00,10855.33,10878.66,10830.26,10863.22,0
6/17/2014 16:00:00,10849.61,10890.41,10829.67,10886.02,0
6/18/2014 16:00:00,10890.15,10977.97,10877.66,10975.54,0
6/19/2014 16:00:00,10991.98,11006.18,10971.05,11003.09,0
6/20/2014 16:00:00,11014.03,11023.14,11005.33,11018.11,0
6/23/2014 16:00:00,11016.97,11016.97,11014.09,11014.09,0
6/24/2014 16:00:00,10997.41,11025.92,10921.99,10921.99,0
6/25/2014 16:00:00,10902.71,10966.91,10901.33,10962.87,0
6/26/2014 16:00:00,10951.75,10954.03,10949.45,10949.45,0
6/27/2014 16:00:00,10934.76,10976.93,10929.77,10974.43,0
6/30/2014 16:00:00,10969.19,10987.32,10955.46,10979.43,0
7/1/2014 16:00:00,11002.37,11075.15,11002.37,11046.61,0
7/2/2014 16:00:00,11044.66,11064.43,11043.37,11050.34,0
7/3/2014 16:00:00,11070.43,11105.85,11069.73,11104.72,0
7/7/2014 16:00:00,11072.01,11072.01,11035.81,11035.81,0
7/8/2014 16:00:00,11008.76,11008.76,10963.16,10963.16,0
7/9/2014 16:00:00,10977.87,11011.88,10965.99,11005.5,0
7/10/2014 16:00:00,10941.84,10962.29,10941.34,10941.34,0
7/11/2014 16:00:00,10927.99,10944.47,10900.75,10936.35,0
7/14/2014 16:00:00,10980.18,11006.1,10980.18,10991.47,0
7/15/2014 16:00:00,10995.68,11017.92,10965.64,10965.64,0
7/16/2014 16:00:00,11006.36,11024.32,10983.35,11017.88,0
7/17/2014 16:00:00,10982.73,11011.93,10890.44,10890.44,0
7/18/2014 16:00:00,10908.42,10995.75,10908.42,10985.92,0
7/21/2014 16:00:00,10951.18,10966.98,10912.51,10957.67,0
7/22/2014 16:00:00,10988.85,11033.07,10988.85,11016.24,0
7/23/2014 16:00:00,11027.38,11035.15,11023.9,11023.9,0
7/24/2014 16:00:00,11038.89,11058.96,11038.56,11038.56,0
7/25/2014 16:00:00,11038.56,11038.56,10985.81,10985.81,0
7/28/2014 16:00:00,10984.36,10997.99,10933.21,10987.24,0
7/29/2014 16:00:00,11005.3,11014.83,10936.7,10936.7,0
7/30/2014 16:00:00,10957.98,10974.18,10929.79,10929.79,0
7/31/2014 16:00:00,10866.31,10866.31,10726.43,10726.43,0
8/1/2014 16:00:00,10699.82,10756.06,10692.16,10692.16,0
8/4/2014 16:00:00,10692.17,10780.45,10669.42,10766.68,0
8/5/2014 16:00:00,10728.92,10736.08,10657.32,10657.32,0
8/6/2014 16:00:00,10606.07,10686.4,10601.99,10653.42,0
8/7/2014 16:00:00,10677.01,10694.56,10583.79,10583.79,0
8/8/2014 16:00:00,10591.07,10693.56,10572.95,10691.1,0
8/11/2014 16:00:00,10716.18,10763.33,10716.18,10722.79,0
8/12/2014 16:00:00,10709.06,10736.02,10705.78,10705.78,0
8/13/2014 16:00:00,10731.91,10768.48,10717.49,10756.18,0
8/14/2014 16:00:00,10756.3,10802.67,10756.3,10802.63,0
8/15/2014 16:00:00,10833.49,10848.4,10796.03,10796.03,0
8/18/2014 16:00:00,10824.26,10886.54,10824.26,10886.51,0
8/19/2014 16:00:00,10901.01,10934.07,10895.75,10929.66,0
8/20/2014 16:00:00,10909.33,10957.92,10898.42,10949.48,0
8/21/2014 16:00:00,10958.11,10994.84,10953.49,10982.83,0
8/22/2014 16:00:00,10973.05,10976.27,10947.33,10947.33,0
8/25/2014 16:00:00,10976.74,11024.38,10976.74,11005.36,0
8/26/2014 16:00:00,11016.43,11054.19,11016.43,11025.37,0
8/27/2014 16:00:00,11042.12,11045.64,11037.89,11037.89,0
8/28/2014 16:00:00,10999.74,11017.66,10977.06,11009.7,0
8/29/2014 16:00:00,11023.8,11046.79,10997.41,11046.33,0
9/2/2014 16:00:00,11050.57,11055.02,11038.12,11038.12,0
9/3/2014 16:00:00,11081.76,11095.72,11063.55,11063.55,0
9/4/2014 16:00:00,11070.2,11108.39,11030.4,11030.4,0
9/5/2014 16:00:00,11019.86,11073.42,10987.38,11073.4,0
9/8/2014 16:00:00,11059.25,11059.25,11007.39,11007.39,0
9/9/2014 16:00:00,10994.15,10994.15,10945.61,10945.61,0
9/10/2014 16:00:00,10946.7,10974.98,10909.66,10972.21,0
9/11/2014 16:00:00,10933.37,10977.8,10917.78,10975.99,0
9/12/2014 16:00:00,10965.32,10965.32,10911.39,10911.39,0
9/15/2014 16:00:00,10909.85,10925.93,10909.31,10909.31,0
9/16/2014 16:00:00,10890.46,11001.21,10883.69,10980.14,0
9/17/2014 16:00:00,10993.24,11027.67,10973.74,10973.74,0
9/18/2014 16:00:00,10998.36,11031.13,10998.36,11024.06,0
9/19/2014 16:00:00,11046.39,11060.6,10989.57,10989.57,0
9/22/2014 16:00:00,10978.6,10978.6,10892.64,10892.64,0
9/23/2014 16:00:00,10861.22,10889.53,10815.42,10815.42,0
9/24/2014 16:00:00,10818.76,10897.57,10792.49,10885.6,0
9/25/2014 16:00:00,10863.6,10863.6,10722.21,10722.21,0
9/26/2014 16:00:00,10732.3,10819.76,10720.39,10798.88,0
9/29/2014 16:00:00,10727.76,10766.13,10687.93,10749.05,0
9/30/2014 16:00:00,10745.02,10775.3,10702.93,10702.93,0
10/1/2014 16:00:00,10688.65,10688.65,10571.56,10571.56,0
10/2/2014 16:00:00,10557.34,10585.52,10555.71,10555.71,0
10/3/2014 16:00:00,10579.49,10649.11,10575.41,10635.49,0
10/6/2014 16:00:00,10671.69,10704.9,10647.51,10647.51,0
10/7/2014 16:00:00,10605.33,10608.95,10484.56,10484.56,0
10/8/2014 16:00:00,10485.79,10648.99,10421.63,10645.67,0
10/9/2014 16:00:00,10614.97,10617.66,10409.38,10409.38,0
10/10/2014 16:00:00,10397.37,10442.2,10293.14,10293.14,0
10/13/2014 16:00:00,10317.54,10362.07,10166.74,10166.74,0
10/14/2014 16:00:00,10193.98,10295.61,10185.91,10185.91,0
10/15/2014 16:00:00,10083.91,10139.21,9886.08,10109.67,0
10/16/2014 16:00:00,10004.83,10194.71,9939.4,10123.73,0
10/17/2014 16:00:00,10212.9,10305.03,10201.75,10250.54,0
10/20/2014 16:00:00,10227.22,10330.08,10227.22,10327.34,0
10/21/2014 16:00:00,10370.7,10509.99,10370.7,10500.78,0
10/22/2014 16:00:00,10502.11,10532.73,10405.81,10405.81,0
10/23/2014 16:00:00,10476.33,10576.62,10476.33,10519.28,0
10/24/2014 16:00:00,10529.28,10586.61,10497.29,10582.62,0
10/27/2014 16:00:00,10547.66,10559.76,10544.42,10544.42,0
10/28/2014 16:00:00,10576.91,10677.89,10576.91,10677.88,0
10/29/2014 16:00:00,10690.31,10716.57,10646.66,10646.66,0
10/30/2014 16:00:00,10626.14,10739.49,10605.9,10712.19,0
10/31/2014 16:00:00,10772.93,10846.09,10772.93,10845,0
11/3/2014 16:00:00,10834.41,10851.58,10808.67,10808.67,0
11/4/2014 16:00:00,10781.06,10781.62,10758.08,10758.08,0
11/5/2014 16:00:00,10804.04,10824.89,10777.52,10824.07,0
11/6/2014 16:00:00,10824.07,10844.57,10773.81,10843.54,0
11/7/2014 16:00:00,10837.84,10870.91,10819.04,10864.58,0
11/10/2014 16:00:00,10876.91,10898.16,10862.02,10892.56,0
11/11/2014 16:00:00,10892.54,10911.88,10876.66,10907.53,0
11/12/2014 16:00:00,10907.53,10907.53,10884.03,10884.03,0
11/13/2014 16:00:00,10884.1,10911.89,10868.92,10868.92,0
11/14/2014 16:00:00,10861.47,10883.56,10850.76,10880.63,0
11/17/2014 16:00:00,10859.81,10895.36,10847.01,10883.25,0
11/18/2014 16:00:00,10896.63,10963.79,10896.63,10941.7,0
11/19/2014 16:00:00,10938.56,10948,10927.48,10927.48,0
11/20/2014 16:00:00,10888.09,10941.77,10879.3,10937.97,0
11/21/2014 16:00:00,10937.97,11063.79,10937.97,11025.74,0
11/24/2014 16:00:00,11038.85,11061.44,11023.55,11041.42,0
11/25/2014 16:00:00,11053.26,11068.27,11029.37,11029.37,0
11/26/2014 16:00:00,11036.81,11049.31,11022.89,11047.91,0
11/28/2014 16:00:00,10993.08,11000.5,10955.41,10955.41,0
12/1/2014 16:00:00,10933.11,10933.11,10888.37,10888.37,0
12/2/2014 16:00:00,10888.44,10950.46,10888.04,10940.12,0
12/3/2014 16:00:00,10942.7,10996.67,10933.01,10987.41,0
12/4/2014 16:00:00,10966.93,10980.13,10952.3,10952.3,0
12/5/2014 16:00:00,10957.4,10992.64,10949.17,10970.29,0
12/8/2014 16:00:00,10941.62,10946.4,10863.54,10863.54,0
12/9/2014 16:00:00,10863.56,10863.56,10847.36,10847.36,0
12/10/2014 16:00:00,10816.77,10816.77,10662.24,10662.24,0
12/11/2014 16:00:00,10671.07,10786.42,10671.07,10690.14,0
12/12/2014 16:00:00,10690.14,10690.14,10500.51,10500.51,0
12/15/2014 16:00:00,10535.52,10571.47,10411.18,10411.18,0
12/16/2014 16:00:00,10386.11,10583.69,10360.03,10390.02,0
12/17/2014 16:00:00,10411.55,10614.57,10411.53,10603.5,0
12/18/2014 16:00:00,10709.54,10831.64,10692.38,10831.62,0
12/19/2014 16:00:00,10835.34,10919.51,10825.67,10890.24,0
12/22/2014 16:00:00,10890.25,10921.31,10879.23,10919.99,0
12/23/2014 16:00:00,10935.73,10971.98,10934.9,10951.76,0
12/24/2014 16:00:00,10962.23,10979.75,10955.11,10955.11,0
12/26/2014 16:00:00,10975.29,11008.54,10975.29,10985.4,0
12/29/2014 16:00:00,10974.88,11007.82,10962.61,10988.01,0
12/30/2014 16:00:00,10963.54,10963.54,10932.99,10932.99,0
12/31/2014 16:00:00,10941.68,10948.6,10839.24,10839.24,0
1/2/2015 16:00:00,10859.8,10889.25,10830.92,10830.92,0
1/5/2015 16:00:00,10764.37,10764.37,10607.68,10607.68,0
1/6/2015 16:00:00,10610.78,10647.21,10514.87,10514.87,0
1/7/2015 16:00:00,10514.48,10638.74,10514.48,10627.13,0
1/8/2015 16:00:00,10686,10809.46,10686,10800.55,0
1/9/2015 16:00:00,10811.82,10811.82,10711.41,10711.41,0
1/12/2015 16:00:00,10712.66,10717.01,10640.74,10640.74,0
1/13/2015 16:00:00,10640.74,10773.28,10622.96,10622.96,0
1/14/2015 16:00:00,10622.57,10622.57,10565.41,10565.41,0
1/15/2015 16:00:00,10606.64,10636.68,10514.6,10514.6,0
1/16/2015 16:00:00,10508.62,10664.53,10503.35,10660.32,0
1/20/2015 16:00:00,10682,10703.18,10658.62,10658.62,0
1/21/2015 16:00:00,10646,10735.65,10616.99,10720.4,0
1/22/2015 16:00:00,10753.58,10869,10699.73,10859.35,0
1/23/2015 16:00:00,10854.23,10854.23,10788.33,10788.33,0
1/26/2015 16:00:00,10787.3,10848.04,10748.73,10847.15,0
1/27/2015 16:00:00,10793.04,10830.2,10781.83,10781.83,0
1/28/2015 16:00:00,10797.23,10804.18,10603.86,10603.86,0
1/29/2015 16:00:00,10617.89,10703.12,10546.75,10691.63,0
1/30/2015 16:00:00,10636.04,10670.18,10537.22,10537.22,0
2/2/2015 16:00:00,10567.96,10676.44,10495.71,10669.03,0
2/3/2015 16:00:00,10721.57,10847.44,10721.57,10847.41,0
2/4/2015 16:00:00,10803.49,10843.85,10775.04,10775.04,0
2/5/2015 16:00:00,10821.35,10901.22,10820.57,10896.06,0
2/6/2015 16:00:00,10903.29,10931.76,10847.51,10847.51,0
2/9/2015 16:00:00,10831.04,10862.88,10826.59,10826.59,0
2/10/2015 16:00:00,10860.71,10924.65,10811.27,10915.14,0
2/11/2015 16:00:00,10883.91,10907.81,10831.52,10889.06,0
2/12/2015 16:00:00,10924.19,10997.12,10924.19,10995.31,0
2/13/2015 16:00:00,11009.87,11045.93,11000.78,11042.69,0
2/17/2015 16:00:00,11042.78,11070.07,11001.03,11054.47,0
2/18/2015 16:00:00,11054.47,11064.13,11018.97,11064.09,0
2/19/2015 16:00:00,11027,11064.62,11010.15,11038.26,0
2/20/2015 16:00:00,11025.27,11111.41,10976.29,11108.67,0
2/23/2015 16:00:00,11091.47,11091.47,11074.58,11074.58,0
2/24/2015 16:00:00,11082.13,11133.78,11070.57,11122.11,0
2/25/2015 16:00:00,11119.64,11142.56,11117.93,11117.93,0
2/26/2015 16:00:00,11111.84,11111.84,11082.1,11082.1,0
2/27/2015 16:00:00,11078.54,11100.24,11062.79,11062.79,0
3/2/2015 16:00:00,11053.66,11103.34,11052.29,11102.82,0
3/3/2015 16:00:00,11090.77,11090.77,11051.22,11051.22,0
3/4/2015 16:00:00,11018.8,11018.8,11004.68,11004.68,0
3/5/2015 16:00:00,11014.71,11036.2,11014.26,11014.26,0
3/6/2015 16:00:00,10964.23,10964.23,10842.17,10842.17,0
3/9/2015 16:00:00,10846.05,10885.08,10845.98,10866.62,0
3/10/2015 16:00:00,10802.5,10802.5,10678.41,10678.41,0
3/11/2015 16:00:00,10686.65,10705.97,10678.76,10678.76,0
3/12/2015 16:00:00,10734.71,10821.24,10734.71,10820.87,0
3/13/2015 16:00:00,10784.09,10784.09,10751.02,10751.02,0
3/16/2015 16:00:00,10787.47,10883.78,10787.47,10881.18,0
3/17/2015 16:00:00,10843.69,10879.08,10808.92,10862.43,0
3/18/2015 16:00:00,10846.43,11055.01,10826.04,11019.72,0
3/19/2015 16:00:00,10976.83,10976.83,10931.37,10931.37,0
3/20/2015 16:00:00,10932.5,11094.27,10932.5,11070.53,0
3/23/2015 16:00:00,11089.66,11115.58,11070.89,11070.89,0
3/24/2015 16:00:00,11071.95,11080.66,11019.75,11019.75,0
3/25/2015 16:00:00,11036.95,11057.05,10897.51,10897.51,0
3/26/2015 16:00:00,10877.19,10911.15,10865.15,10865.15,0
3/27/2015 16:00:00,10860.65,10877.66,10838.57,10875.14,0
3/30/2015 16:00:00,10919.05,11009.01,10919.05,10989.16,0
3/31/2015 16:00:00,10914.05,10955.34,10899.19,10899.19,0
4/1/2015 16:00:00,10906.13,10909.02,10891.61,10891.61,0
4/2/2015 16:00:00,10897.66,10974.98,10895.31,10953.16,0
4/6/2015 16:00:00,10936.84,11068.63,10927.02,11033.12,0
4/7/2015 16:00:00,11042,11082.15,11013.24,11013.24,0
4/8/2015 16:00:00,11038.52,11073.67,11032.99,11032.99,0
4/9/2015 16:00:00,11028.75,11072.92,10993.27,11065.39,0
4/10/2015 16:00:00,11077.74,11114.51,11075.6,11112.68,0
4/13/2015 16:00:00,11110.18,11123.62,11056.76,11056.76,0
4/14/2015 16:00:00,11078.76,11117.03,11045.32,11108.07,0
4/15/2015 16:00:00,11136.89,11196.98,11136.13,11171.06,0
4/16/2015 16:00:00,11171.5,11203.07,11169.75,11169.75,0
4/17/2015 16:00:00,11113.51,11113.51,11058.45,11058.45,0
4/20/2015 16:00:00,11058.51,11144.88,11058.51,11116.57,0
4/21/2015 16:00:00,11115.8,11161.95,11100.38,11100.38,0
4/22/2015 16:00:00,11113.25,11154.23,11067.27,11144.45,0
4/23/2015 16:00:00,11128.15,11221.14,11118.93,11191.48,0
4/24/2015 16:00:00,11199.94,11207.8,11192.93,11192.93,0
4/27/2015 16:00:00,11226.42,11248.99,11167.31,11167.31,0
4/28/2015 16:00:00,11165.07,11204.16,11105.41,11203.08,0
4/29/2015 16:00:00,11161.96,11185.59,11154.11,11154.11,0
4/30/2015 16:00:00,11116.72,11127.91,11049.74,11049.74,0
5/1/2015 16:00:00,11074.95,11141.02,11072.99,11140.36,0
5/4/2015 16:00:00,11154.99,11192.88,11154.99,11173.28,0
5/5/2015 16:00:00,11171.51,11180.21,11049.34,11049.34,0
5/6/2015 16:00:00,11082.06,11098.21,11015.99,11015.99,0
5/7/2015 16:00:00,10997.92,11051.99,10961.18,11036.4,0
5/8/2015 16:00:00,11138.65,11205.96,11138.65,11196.5,0
5/11/2015 16:00:00,11182.12,11198.44,11140.74,11140.74,0
5/12/2015 16:00:00,11106.1,11136.72,11058.98,11113.17,0
5/13/2015 16:00:00,11131.53,11165.8,11117,11117,0
5/14/2015 16:00:00,11163.95,11208.75,11161.65,11207.33,0
